bedrooms,property_type,locality,postal_code,kitchen,facades,price,furnished,terraceSurface,fireplace,buildingState,gardenSurface,pool,livingArea,surfaceOfThePlot,energy_certificate,province,buildingStateLabel
3.0,HOUSE,BALEN,2490.0,1.0,4.0,380000.0,0.0,0.0,0.0,,0.0,0.0,176.0,671.0,A,Antwerp,
2.0,APARTMENT,Waregem,8790.0,1.0,2.0,225000.0,0.0,0.0,0.0,GOOD,0.0,0.0,95.0,,B,West Flanders,
0.0,APARTMENT,Woluwe-Saint-Lambert,1200.0,1.0,,169000.0,0.0,7.0,0.0,TO_BE_DONE_UP,0.0,0.0,37.0,,E,Brussels,
2.0,APARTMENT,Blankenberge,8370.0,0.0,,289000.0,1.0,0.0,0.0,,0.0,0.0,72.0,,A,West Flanders,
2.0,APARTMENT,Evere,1140.0,1.0,2.0,379000.0,1.0,8.0,0.0,AS_NEW,0.0,0.0,86.0,,A,Brussels,
2.0,HOUSE,Sint-Niklaas,9100.0,0.0,4.0,225000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,138.0,174.0,F,East Flanders,
1.0,APARTMENT,Bruxelles,1000.0,1.0,2.0,415000.0,0.0,5.0,0.0,GOOD,0.0,0.0,123.0,,D,Brussels,
3.0,HOUSE,Aalst,9320.0,1.0,2.0,449000.0,0.0,24.0,0.0,AS_NEW,40.0,0.0,195.0,103.0,,East Flanders,
3.0,APARTMENT,SCHOTEN,2900.0,1.0,3.0,224000.0,0.0,0.0,0.0,GOOD,0.0,0.0,93.0,,D,Antwerp,
3.0,HOUSE,Sirault,7332.0,1.0,4.0,295000.0,0.0,0.0,0.0,GOOD,0.0,0.0,176.0,2473.0,B,Hainaut,
3.0,HOUSE,VARSENARE,8490.0,1.0,3.0,369000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,157.0,744.0,C,West Flanders,
5.0,HOUSE,Knokke-Heist,8300.0,0.0,,695000.0,0.0,0.0,0.0,GOOD,0.0,0.0,224.0,186.0,B,West Flanders,
1.0,APARTMENT,Bruxelles,1040.0,1.0,2.0,175000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,40.0,,G,Brussels,
3.0,APARTMENT,Waremme,4300.0,1.0,2.0,275000.0,0.0,8.0,0.0,GOOD,0.0,0.0,105.0,,C,Liège,
3.0,HOUSE,LAAKDAL,2430.0,1.0,4.0,376200.0,0.0,0.0,0.0,,0.0,0.0,162.0,460.0,A,Antwerp,
3.0,HOUSE,LAAKDAL,2430.0,0.0,4.0,381200.0,0.0,0.0,0.0,,0.0,0.0,162.0,449.0,A,Antwerp,
1.0,APARTMENT,ARENDONK,2370.0,1.0,2.0,128000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,59.0,,B,Antwerp,
2.0,APARTMENT,DIEPENBEEK,3590.0,1.0,2.0,225000.0,0.0,0.0,0.0,GOOD,0.0,0.0,90.0,,C,Limburg,
3.0,APARTMENT,Houthalen-Helchteren,3530.0,1.0,4.0,250000.0,0.0,13.0,0.0,GOOD,0.0,0.0,136.0,,C,Limburg,
2.0,APARTMENT,Bredene,8450.0,0.0,,279000.0,0.0,22.0,0.0,GOOD,0.0,0.0,79.0,,A,West Flanders,
2.0,APARTMENT,Anderlecht,1070.0,1.0,2.0,319000.0,0.0,10.0,0.0,GOOD,0.0,0.0,95.0,,E,Brussels,
1.0,APARTMENT,Gent,9000.0,1.0,,309000.0,0.0,5.0,0.0,GOOD,0.0,0.0,57.0,,A,East Flanders,
2.0,APARTMENT,Elsene,1050.0,1.0,4.0,530000.0,0.0,0.0,0.0,GOOD,0.0,0.0,129.0,,B,Brussels,
4.0,HOUSE,OOSTERZELE,9860.0,1.0,,1099000.0,0.0,0.0,0.0,GOOD,0.0,0.0,215.0,1570.0,C,East Flanders,
2.0,APARTMENT,Brussel,1000.0,1.0,2.0,420000.0,0.0,0.0,0.0,GOOD,0.0,0.0,118.0,,D,Brussels,
3.0,HOUSE,BEERZEL,2580.0,1.0,4.0,649000.0,0.0,0.0,0.0,GOOD,0.0,0.0,222.0,735.0,A,Antwerp,
3.0,HOUSE,Aarschot,3200.0,1.0,4.0,698000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,282.0,989.0,A,Flemish Brabant,
2.0,APARTMENT,Mortsel,2640.0,0.0,3.0,275000.0,0.0,8.0,0.0,AS_NEW,0.0,0.0,95.0,,A,Antwerp,
3.0,APARTMENT,Gent,9000.0,1.0,,450000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,145.0,,A,East Flanders,
4.0,HOUSE,Schilde,2970.0,1.0,4.0,1980000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,350.0,3159.0,A,Antwerp,
4.0,HOUSE,COUR-SUR-HEURE,6120.0,1.0,4.0,595000.0,0.0,66.0,0.0,AS_NEW,750.0,1.0,218.0,1051.0,A,Hainaut,
5.0,HOUSE,Plombières,4850.0,1.0,4.0,1300000.0,0.0,0.0,0.0,AS_NEW,0.0,1.0,472.0,2031.0,A,Liège,
1.0,APARTMENT,Oostende,8400.0,0.0,,235000.0,0.0,10.0,0.0,,0.0,0.0,57.0,,A,West Flanders,
0.0,APARTMENT,Diksmuide,8600.0,0.0,,286500.0,0.0,0.0,0.0,GOOD,0.0,0.0,98.0,,A,West Flanders,
4.0,HOUSE,GENT,9041.0,1.0,4.0,425000.0,0.0,20.0,0.0,TO_BE_DONE_UP,361.0,0.0,194.0,480.0,F,East Flanders,
3.0,APARTMENT,Kraainem,1950.0,1.0,2.0,890000.0,0.0,14.0,0.0,AS_NEW,0.0,0.0,173.0,,,Flemish Brabant,
5.0,HOUSE,Dendermonde,9200.0,1.0,4.0,449000.0,0.0,0.0,0.0,GOOD,0.0,0.0,193.0,1119.0,C,East Flanders,
2.0,HOUSE,Grimbergen,1850.0,0.0,4.0,535000.0,0.0,0.0,0.0,,0.0,0.0,158.0,880.0,F,Flemish Brabant,
6.0,HOUSE,Aalter,9880.0,0.0,4.0,849000.0,0.0,0.0,0.0,GOOD,0.0,0.0,453.0,1490.0,D,East Flanders,
4.0,HOUSE,Londerzeel,1840.0,1.0,4.0,895000.0,0.0,0.0,0.0,AS_NEW,8000.0,0.0,266.0,8475.0,C,Flemish Brabant,
2.0,APARTMENT,MECHELEN,2800.0,1.0,2.0,375000.0,0.0,7.0,0.0,GOOD,0.0,0.0,94.0,,B,Antwerp,
5.0,HOUSE,STEKENE,9190.0,1.0,3.0,500590.0,0.0,15.0,0.0,,0.0,0.0,191.0,768.0,A,East Flanders,
2.0,APARTMENT,Turnhout,2300.0,1.0,,235000.0,0.0,0.0,0.0,GOOD,0.0,0.0,84.0,,C,Antwerp,
2.0,APARTMENT,Lier,2500.0,1.0,,678000.0,0.0,0.0,0.0,,0.0,0.0,158.0,,C,Antwerp,
4.0,HOUSE,Amougies,7750.0,0.0,,465000.0,0.0,0.0,0.0,GOOD,0.0,0.0,206.0,2531.0,,Hainaut,
2.0,HOUSE,Wondelgem,9032.0,0.0,,355000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,122.0,474.0,F,East Flanders,
4.0,HOUSE,Bredene,8450.0,1.0,,509000.0,0.0,32.0,0.0,GOOD,0.0,0.0,169.0,492.0,A,West Flanders,
1.0,APARTMENT,KAPELLEN,2940.0,1.0,,89000.0,0.0,3.0,0.0,TO_BE_DONE_UP,0.0,0.0,28.0,,E,Antwerp,
1.0,APARTMENT,LOKEREN,9160.0,1.0,2.0,269000.0,0.0,0.0,0.0,GOOD,0.0,1.0,69.0,,B,East Flanders,
2.0,APARTMENT,NINOVE,9400.0,1.0,2.0,299000.0,0.0,6.0,0.0,JUST_RENOVATED,0.0,0.0,81.0,,C,East Flanders,
3.0,APARTMENT,Brussels,1000.0,1.0,2.0,475000.0,0.0,6.0,0.0,AS_NEW,0.0,0.0,100.0,,B,Brussels,
3.0,APARTMENT,Hooglede,8830.0,1.0,,479000.0,0.0,0.0,0.0,GOOD,0.0,0.0,154.0,,B,West Flanders,
4.0,HOUSE,Aywaille,4920.0,1.0,4.0,225000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,99.0,258.0,F,Liège,
4.0,HOUSE,Schilde,2970.0,0.0,4.0,1690000.0,0.0,0.0,0.0,GOOD,0.0,1.0,448.0,3827.0,C,Antwerp,
3.0,HOUSE,SINT-GILLIS-WAAS,9170.0,1.0,4.0,389000.0,0.0,20.0,0.0,GOOD,0.0,0.0,173.0,605.0,E,East Flanders,
3.0,HOUSE,Deinze Astene,9800.0,1.0,3.0,475000.0,0.0,0.0,0.0,AS_NEW,114.0,0.0,167.0,235.0,A,East Flanders,
4.0,HOUSE,Malmedy,4960.0,1.0,4.0,485000.0,0.0,40.0,0.0,GOOD,1500.0,0.0,243.0,2208.0,B,Liège,
4.0,HOUSE,Knokke-Heist,8300.0,1.0,2.0,985000.0,0.0,25.0,0.0,GOOD,90.0,0.0,254.0,225.0,A,West Flanders,
6.0,HOUSE,Knokke-Heist,8300.0,1.0,4.0,2985000.0,0.0,0.0,0.0,GOOD,0.0,0.0,276.0,5460.0,C,West Flanders,
3.0,HOUSE,Belsele,9111.0,0.0,4.0,1975000.0,0.0,0.0,0.0,GOOD,38690.0,0.0,322.0,38690.0,B,East Flanders,
7.0,HOUSE,Virton Ethe,6760.0,1.0,4.0,555000.0,0.0,20.0,0.0,GOOD,700.0,0.0,330.0,956.0,C,Luxembourg,
4.0,HOUSE,SINT-PIETERS-LEEUW,1600.0,1.0,4.0,769000.0,0.0,0.0,0.0,GOOD,1800.0,0.0,260.0,2160.0,D,Flemish Brabant,
8.0,HOUSE,LIÈGE,4000.0,1.0,3.0,920000.0,0.0,18.0,0.0,GOOD,45.0,0.0,360.0,280.0,B,Liège,
0.0,APARTMENT,Zeebrugge,8380.0,1.0,1.0,189000.0,0.0,0.0,0.0,GOOD,0.0,0.0,33.0,,B,West Flanders,
3.0,APARTMENT,Sint-Niklaas,9100.0,1.0,,265000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,108.0,,C,East Flanders,
2.0,APARTMENT,De Haan,8420.0,1.0,,299000.0,0.0,0.0,0.0,GOOD,0.0,0.0,69.0,,A,West Flanders,
2.0,APARTMENT,Merelbeke,9820.0,1.0,,389000.0,1.0,0.0,0.0,GOOD,0.0,0.0,100.0,,A,East Flanders,
4.0,HOUSE,Seneffe Feluy,7181.0,1.0,4.0,648000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,210.0,6066.0,B,Hainaut,
3.0,APARTMENT,Knokke-Zoute,8300.0,1.0,3.0,1370000.0,1.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,110.0,,B,West Flanders,
3.0,HOUSE,WICHELEN,9260.0,0.0,,395000.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,251.0,909.0,D,East Flanders,
3.0,HOUSE,GRIMBERGEN,1850.0,1.0,3.0,455000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,168.0,544.0,B,Flemish Brabant,
2.0,APARTMENT,DIEPENBEEK,3590.0,1.0,2.0,279725.0,0.0,10.0,0.0,,0.0,0.0,95.0,,,Limburg,
2.0,APARTMENT,Kapellen,2950.0,1.0,2.0,310000.0,0.0,55.0,0.0,GOOD,0.0,0.0,66.0,,B,Antwerp,
5.0,HOUSE,Herselt,2230.0,1.0,4.0,445000.0,0.0,0.0,0.0,GOOD,0.0,0.0,306.0,1099.0,B,Antwerp,
4.0,HOUSE,Brasschaat,2930.0,1.0,2.0,465000.0,0.0,0.0,0.0,JUST_RENOVATED,9.0,0.0,205.0,81.0,B,Antwerp,
2.0,APARTMENT,Zeebrugge,8380.0,1.0,2.0,239000.0,0.0,0.0,0.0,GOOD,0.0,0.0,60.0,,B,West Flanders,
2.0,APARTMENT,Gent,9000.0,0.0,,779000.0,0.0,24.0,0.0,AS_NEW,0.0,0.0,171.0,,B,East Flanders,
2.0,APARTMENT,KINROOI,3640.0,1.0,,284000.0,0.0,14.0,0.0,,15.0,0.0,116.0,,,Limburg,
2.0,APARTMENT,Brugge,8310.0,1.0,4.0,389000.0,0.0,14.0,0.0,AS_NEW,0.0,0.0,121.0,,A,West Flanders,
3.0,APARTMENT,SINT-NIKLAAS,9100.0,1.0,,299000.0,0.0,6.0,0.0,GOOD,0.0,0.0,114.0,,A,East Flanders,
4.0,HOUSE,Awans,4340.0,0.0,4.0,449000.0,0.0,35.0,0.0,,368.0,0.0,169.0,619.0,C,Liège,
4.0,HOUSE,Stabroek,2940.0,1.0,2.0,549000.0,0.0,0.0,0.0,,0.0,0.0,211.0,176.0,A+,Antwerp,
6.0,HOUSE,SINT-KATELIJNE-WAVER,2860.0,1.0,3.0,613000.0,0.0,0.0,0.0,,0.0,0.0,329.0,406.0,A,Antwerp,
1.0,APARTMENT,Oostende,8400.0,1.0,,179000.0,1.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,47.0,,C,West Flanders,
4.0,HOUSE,HERZELE,9550.0,1.0,3.0,499850.0,0.0,29.0,0.0,,0.0,0.0,177.0,357.0,A,East Flanders,
3.0,HOUSE,Herentals,2200.0,1.0,4.0,649000.0,0.0,0.0,1.0,GOOD,0.0,0.0,332.0,1090.0,B,Antwerp,
2.0,APARTMENT,KNOKKE-HEIST,8300.0,1.0,2.0,799000.0,0.0,0.0,0.0,,0.0,0.0,75.0,,B,West Flanders,
3.0,HOUSE,Buggenhout,9255.0,0.0,4.0,429000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,312.0,728.0,E,East Flanders,
4.0,APARTMENT,KONTICH,2550.0,1.0,,695000.0,0.0,27.0,0.0,GOOD,0.0,0.0,240.0,,A,Antwerp,
5.0,HOUSE,SINT-KATELIJNE-WAVER,2860.0,1.0,4.0,1490000.0,0.0,15.0,1.0,GOOD,1047.0,1.0,564.0,1610.0,B,Antwerp,
6.0,HOUSE,Tervuren,3080.0,1.0,4.0,1570000.0,0.0,0.0,0.0,,0.0,0.0,410.0,1870.0,C,Flemish Brabant,
3.0,APARTMENT,Halle,1502.0,1.0,2.0,215000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,130.0,,E,Flemish Brabant,
2.0,APARTMENT,Haaltert Denderhoutem,9450.0,1.0,2.0,245000.0,0.0,6.0,0.0,AS_NEW,0.0,0.0,96.0,,C,East Flanders,
2.0,APARTMENT,Kapellen,2950.0,1.0,3.0,249000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,82.0,,D,Antwerp,
2.0,APARTMENT,LIER,2500.0,1.0,,260000.0,0.0,0.0,0.0,GOOD,0.0,0.0,104.0,,B,Antwerp,
2.0,APARTMENT,Oostende,8400.0,1.0,2.0,394800.0,0.0,14.0,0.0,AS_NEW,0.0,0.0,82.0,,A,West Flanders,
2.0,APARTMENT,HASSELT,3500.0,1.0,,335000.0,0.0,10.0,0.0,GOOD,0.0,0.0,95.0,,A,Limburg,
2.0,APARTMENT,Sint-Niklaas,9100.0,1.0,,425000.0,0.0,0.0,0.0,GOOD,0.0,0.0,115.0,,A,East Flanders,
1.0,APARTMENT,OUDENAARDE,9700.0,1.0,,229000.0,0.0,0.0,0.0,,0.0,0.0,63.0,,B,East Flanders,
3.0,APARTMENT,Meise,1860.0,0.0,2.0,300000.0,0.0,2.0,0.0,,0.0,0.0,110.0,,A,Flemish Brabant,
4.0,HOUSE,Wiekevorst,2222.0,1.0,3.0,495000.0,0.0,0.0,0.0,GOOD,0.0,0.0,195.0,366.0,A,Antwerp,
4.0,HOUSE,Zwijnaarde,9052.0,1.0,,689000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,279.0,1084.0,C,East Flanders,
6.0,HOUSE,Woluwe-Saint-Pierre,1150.0,1.0,3.0,1045000.0,0.0,20.0,0.0,AS_NEW,300.0,0.0,300.0,545.0,D,Brussels,
2.0,APARTMENT,WECHELDERZANDE,2275.0,1.0,3.0,289000.0,0.0,15.0,0.0,GOOD,0.0,0.0,124.0,,B,Antwerp,
2.0,APARTMENT,WECHELDERZANDE,2275.0,1.0,2.0,289000.0,0.0,16.0,0.0,GOOD,0.0,0.0,131.0,,A,Antwerp,
1.0,APARTMENT,GEEL,2440.0,0.0,2.0,289000.0,0.0,8.0,0.0,AS_NEW,0.0,0.0,71.0,,B,Antwerp,
3.0,APARTMENT,HERSELT,2230.0,1.0,3.0,310000.0,0.0,0.0,0.0,GOOD,0.0,0.0,126.0,,B,Antwerp,
2.0,APARTMENT,BERCHEM,2600.0,0.0,,470000.0,1.0,12.0,0.0,GOOD,0.0,0.0,134.0,,B,Antwerp,
3.0,APARTMENT,Uccle,1180.0,0.0,3.0,990000.0,0.0,25.0,1.0,AS_NEW,0.0,0.0,224.0,,E,Brussels,
2.0,APARTMENT,Knokke,8300.0,1.0,3.0,469000.0,1.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,80.0,,C,West Flanders,
2.0,APARTMENT,Knokke,8300.0,1.0,,475000.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,85.0,,C,West Flanders,
2.0,HOUSE,Brasschaat,2930.0,0.0,,395000.0,0.0,38.0,0.0,AS_NEW,0.0,0.0,158.0,104.0,B,Antwerp,
4.0,HOUSE,Lissewege,8380.0,0.0,,1095000.0,0.0,0.0,0.0,,0.0,0.0,533.0,533.0,B,West Flanders,
4.0,HOUSE,BORSBEKE,9552.0,1.0,3.0,499850.0,0.0,29.0,0.0,,0.0,0.0,177.0,0.0,A,East Flanders,
4.0,HOUSE,SINT-KATELIJNE-WAVER,2860.0,1.0,2.0,599000.0,0.0,0.0,0.0,,0.0,0.0,209.0,392.0,A+,Antwerp,
2.0,APARTMENT,ROESELARE,8800.0,1.0,2.0,179000.0,0.0,0.0,0.0,GOOD,0.0,0.0,113.0,,C,West Flanders,
3.0,APARTMENT,Deurne,2100.0,1.0,4.0,199000.0,0.0,6.0,0.0,GOOD,0.0,0.0,105.0,,D,Antwerp,
2.0,APARTMENT,WAVRE,1300.0,1.0,4.0,245000.0,0.0,16.0,0.0,TO_RENOVATE,0.0,0.0,85.0,,C,Walloon Brabant,
2.0,APARTMENT,BIERGES,1301.0,1.0,4.0,245000.0,0.0,16.0,0.0,TO_RENOVATE,0.0,0.0,85.0,,C,Walloon Brabant,
2.0,APARTMENT,WALEM,2800.0,1.0,2.0,245000.0,0.0,12.0,0.0,AS_NEW,0.0,0.0,78.0,,B,Antwerp,
2.0,APARTMENT,Hoboken,2660.0,0.0,,249000.0,0.0,9.0,0.0,AS_NEW,0.0,0.0,95.0,,A,Antwerp,
2.0,APARTMENT,LIÈGE,4000.0,1.0,2.0,268000.0,0.0,18.0,0.0,GOOD,45.0,0.0,90.0,,B,Liège,
1.0,APARTMENT,EDEGEM,2650.0,1.0,2.0,274900.0,0.0,0.0,0.0,GOOD,80.0,0.0,70.0,,B,Antwerp,
2.0,APARTMENT,HOBOKEN,2660.0,0.0,2.0,296000.0,0.0,9.0,0.0,AS_NEW,0.0,0.0,100.0,,A,Antwerp,
2.0,APARTMENT,Heist-aan-Zee,8301.0,1.0,2.0,645000.0,0.0,11.0,0.0,GOOD,0.0,0.0,91.0,,A,West Flanders,
2.0,APARTMENT,ANTWERPEN 2000,2000.0,1.0,,695000.0,0.0,35.0,0.0,GOOD,0.0,0.0,180.0,,A,Antwerp,
2.0,APARTMENT,Knokke,8300.0,1.0,2.0,985000.0,1.0,50.0,0.0,JUST_RENOVATED,0.0,0.0,70.0,,B,West Flanders,
2.0,APARTMENT,Gavere,9890.0,0.0,2.0,178000.0,0.0,25.0,0.0,GOOD,0.0,0.0,55.0,,C,East Flanders,
4.0,HOUSE,LICHTAART,2460.0,1.0,4.0,669000.0,0.0,0.0,0.0,GOOD,0.0,0.0,495.0,3681.0,B,Antwerp,
2.0,APARTMENT,Vrasene,9120.0,1.0,2.0,380000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,105.0,,A+,East Flanders,
2.0,APARTMENT,Turnhout,2300.0,1.0,3.0,525000.0,0.0,17.0,0.0,AS_NEW,0.0,0.0,129.0,,A,Antwerp,
2.0,APARTMENT,Antwerpen,2000.0,0.0,,569000.0,0.0,30.0,0.0,AS_NEW,0.0,0.0,164.0,,B,Antwerp,
3.0,APARTMENT,Knokke-Zoute,8300.0,1.0,2.0,3850000.0,0.0,0.0,0.0,GOOD,0.0,0.0,182.0,,B,West Flanders,
2.0,APARTMENT,Knokke-Heist,8301.0,1.0,2.0,335000.0,0.0,19.0,0.0,GOOD,0.0,0.0,71.0,,B,West Flanders,
2.0,APARTMENT,ZAVENTEM,1930.0,1.0,,340000.0,0.0,9.0,0.0,AS_NEW,0.0,0.0,99.0,,A,Flemish Brabant,
4.0,HOUSE,Galmaarden,1570.0,1.0,3.0,450000.0,0.0,50.0,0.0,JUST_RENOVATED,335.0,0.0,275.0,1141.0,B,Flemish Brabant,
4.0,HOUSE,Deinze,9800.0,1.0,,615000.0,0.0,0.0,0.0,,0.0,0.0,212.0,786.0,A,East Flanders,
2.0,APARTMENT,Roeselare,8800.0,1.0,,229000.0,0.0,0.0,0.0,GOOD,0.0,0.0,108.0,,B,West Flanders,
1.0,APARTMENT,Watermael-Boitsfort,1170.0,1.0,2.0,269000.0,0.0,10.0,0.0,AS_NEW,0.0,0.0,60.0,,C,Brussels,
2.0,APARTMENT,Ixelles,1050.0,1.0,2.0,329000.0,0.0,2.0,0.0,AS_NEW,0.0,0.0,80.0,,F,Brussels,
2.0,APARTMENT,Bruxelles,1000.0,1.0,2.0,395000.0,0.0,8.0,0.0,GOOD,0.0,0.0,95.0,,B,Brussels,
3.0,APARTMENT,Sint-Pieters-Woluwe,1150.0,1.0,2.0,395000.0,0.0,4.0,0.0,AS_NEW,0.0,0.0,110.0,,F,Brussels,
3.0,HOUSE,Boom,2850.0,0.0,,395000.0,0.0,19.0,0.0,GOOD,0.0,0.0,167.0,140.0,B,Antwerp,
4.0,HOUSE,Cornesse,4860.0,1.0,4.0,419000.0,0.0,0.0,1.0,GOOD,200.0,0.0,258.0,2691.0,B,Liège,
3.0,HOUSE,Grimbergen,1850.0,1.0,4.0,535000.0,0.0,10.0,0.0,GOOD,500.0,0.0,140.0,631.0,D,Flemish Brabant,
6.0,HOUSE,Roeselare,8800.0,1.0,,589000.0,0.0,0.0,0.0,GOOD,0.0,0.0,324.0,810.0,C,West Flanders,
2.0,APARTMENT,Bruxelles,1000.0,1.0,2.0,760000.0,1.0,101.0,0.0,AS_NEW,0.0,0.0,202.0,,D,Brussels,
3.0,HOUSE,Liège,4000.0,1.0,2.0,249900.0,0.0,20.0,0.0,TO_RENOVATE,60.0,0.0,200.0,230.0,D,Liège,
4.0,HOUSE,Oupeye,4680.0,1.0,4.0,549000.0,0.0,55.0,0.0,AS_NEW,1270.0,0.0,243.0,1751.0,B,Liège,
3.0,HOUSE,Soumagne,4630.0,1.0,3.0,269000.0,0.0,20.0,0.0,AS_NEW,250.0,0.0,119.0,700.0,B,Liège,
4.0,HOUSE,Tremelo,3120.0,0.0,,498000.0,0.0,0.0,0.0,,0.0,0.0,212.0,826.0,C,Flemish Brabant,
3.0,HOUSE,Tervuren,3080.0,0.0,3.0,545000.0,0.0,0.0,0.0,,0.0,0.0,217.0,369.0,A,Flemish Brabant,
5.0,HOUSE,Keerbergen,3140.0,0.0,4.0,745000.0,0.0,0.0,0.0,,0.0,0.0,387.0,3547.0,D,Flemish Brabant,
3.0,HOUSE,Sint-Martens-Latem,9830.0,0.0,4.0,895000.0,0.0,24.0,0.0,AS_NEW,0.0,0.0,241.0,621.0,A+,East Flanders,
2.0,APARTMENT,Mechelen,2800.0,0.0,2.0,175000.0,0.0,4.0,0.0,,0.0,0.0,83.0,,D,Antwerp,
1.0,APARTMENT,Zottegem,9620.0,1.0,,269500.0,0.0,9.0,0.0,GOOD,0.0,0.0,82.0,,A,East Flanders,
2.0,APARTMENT,ANTWERPEN 2018,2018.0,1.0,,375000.0,0.0,20.0,0.0,GOOD,0.0,0.0,100.0,,C,Antwerp,
2.0,APARTMENT,Auderghem,1160.0,1.0,,449000.0,0.0,25.0,0.0,AS_NEW,50.0,0.0,120.0,,D,Brussels,
3.0,APARTMENT,Heist-aan-Zee,8301.0,1.0,2.0,549000.0,0.0,16.0,0.0,GOOD,0.0,0.0,120.0,,B,West Flanders,
2.0,APARTMENT,Woluwe-Saint-Pierre,1150.0,1.0,2.0,550000.0,0.0,44.0,0.0,GOOD,0.0,0.0,96.0,,E,Brussels,
4.0,HOUSE,Gavere,9890.0,0.0,4.0,665000.0,0.0,0.0,0.0,,0.0,0.0,165.0,368.0,A,East Flanders,
2.0,APARTMENT,Waterloo,1410.0,1.0,3.0,685000.0,0.0,16.0,0.0,AS_NEW,0.0,0.0,168.0,,B,Walloon Brabant,
3.0,APARTMENT,Heist-aan-Zee,8301.0,1.0,2.0,685000.0,0.0,6.0,0.0,JUST_RENOVATED,0.0,0.0,112.0,,B,West Flanders,
4.0,APARTMENT,Bruxelles,1000.0,1.0,3.0,1175000.0,0.0,0.0,0.0,AS_NEW,0.0,1.0,260.0,,D,Brussels,
4.0,APARTMENT,Aalst,9300.0,1.0,2.0,549000.0,0.0,15.0,0.0,GOOD,0.0,0.0,180.0,,B,East Flanders,
2.0,APARTMENT,WILRIJK,2610.0,0.0,,165000.0,0.0,0.0,0.0,GOOD,0.0,0.0,93.0,,F,Antwerp,
2.0,APARTMENT,Aalst (9300),9300.0,0.0,,225000.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,97.0,,B,East Flanders,
3.0,APARTMENT,WOLUWE-SAINT-PIERRE,1150.0,1.0,2.0,525000.0,0.0,6.0,0.0,JUST_RENOVATED,0.0,0.0,130.0,,C,Brussels,
2.0,APARTMENT,SCHOTEN,2900.0,1.0,2.0,475000.0,0.0,22.0,0.0,,0.0,0.0,120.0,,A+,Antwerp,
3.0,HOUSE,Hoboken,2660.0,0.0,2.0,365000.0,0.0,0.0,0.0,GOOD,0.0,0.0,130.0,0.0,B,Antwerp,
5.0,HOUSE,OUD-TURNHOUT,2360.0,1.0,2.0,499000.0,0.0,0.0,0.0,,60.0,0.0,199.0,235.0,,Antwerp,
4.0,HOUSE,HEIST-OP-DEN-BERG,2220.0,1.0,4.0,599000.0,0.0,0.0,0.0,,0.0,0.0,320.0,0.0,B,Antwerp,
3.0,HOUSE,Maldegem,9990.0,0.0,4.0,799000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,222.0,14357.0,C,East Flanders,
2.0,APARTMENT,VILLERS-LE-BOUILLET,4530.0,1.0,2.0,249000.0,0.0,24.0,0.0,,0.0,0.0,98.0,,C,Liège,
2.0,APARTMENT,MIDDELKERKE,8430.0,1.0,,260000.0,0.0,0.0,0.0,,0.0,0.0,80.0,,B,West Flanders,
5.0,HOUSE,TEMPLEUVE,7520.0,1.0,4.0,473000.0,0.0,0.0,0.0,GOOD,0.0,0.0,200.0,712.0,B,Hainaut,
4.0,HOUSE,TIELT-WINGE,3390.0,1.0,3.0,585000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,294.0,875.0,A,Flemish Brabant,
1.0,APARTMENT,Gent,9000.0,0.0,,249000.0,0.0,0.0,0.0,GOOD,0.0,0.0,49.0,,B,East Flanders,
3.0,HOUSE,Buggenhout,9255.0,1.0,3.0,625000.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,168.0,431.0,B,East Flanders,
3.0,HOUSE,Erondegem,9420.0,1.0,4.0,745000.0,0.0,0.0,1.0,AS_NEW,0.0,0.0,453.0,1762.0,B,East Flanders,
2.0,APARTMENT,Libramont-Chevigny,6800.0,1.0,,199000.0,0.0,0.0,0.0,,0.0,0.0,90.0,,B,Luxembourg,
